funded_amnt,addr_state,annual_inc,application_type,dti,earliest_cr_line,emp_length,emp_title,fico_range_high,fico_range_low,grade,home_ownership,id,initial_list_status,installment,int_rate,loan_amnt,mort_acc,open_acc,pub_rec,pub_rec_bankruptcies,purpose,revol_bal,revol_util,sub_grade,term,title,total_acc,verification_status,zip_code,last_pymnt_amnt,num_actv_rev_tl,mo_sin_rcnt_rev_tl_op,mo_sin_old_rev_tl_op,bc_util,bc_open_to_buy,avg_cur_bal,acc_open_past_24mths
23400.0,NY,78500.0,Individual,19.26,May-2004,3 years,Assistant Project Manager,724.0,720.0,A,RENT,67889490,w,732.09,7.89,23400.0,0.0,22.0,0.0,0.0,debt_consolidation,11356.0,60.7,A5, 36 months,Debt consolidation,41.0,Verified,100xx,16984.68,3.0,9.0,135.0,60.7,7344.0,3302.0,2.0
10000.0,VA,47000.0,Individual,19.08,Feb-1994,10+ years,truck driver,704.0,700.0,A,MORTGAGE,68594975,w,308.73,6.99,10000.0,2.0,8.0,1.0,1.0,debt_consolidation,8954.0,18.0,A3, 36 months,Debt consolidation,18.0,Not Verified,238xx,308.73,6.0,2.0,262.0,17.0,9210.0,12668.0,4.0
18000.0,TX,89400.0,Individual,10.04,May-2005,2 years,Security Advisor ,674.0,670.0,B,RENT,68524091,w,579.13,9.8,18000.0,0.0,16.0,0.0,0.0,debt_consolidation,18793.0,48.9,B3, 36 months,Debt consolidation,38.0,Verified,770xx,1168.06,10.0,2.0,75.0,63.7,9081.0,3444.0,10.0
20400.0,NY,55000.0,Individual,9.69,Nov-1979,10+ years,Administrative Associate,689.0,685.0,C,MORTGAGE,65615369,w,459.9,12.59,20400.0,1.0,10.0,0.0,0.0,debt_consolidation,17650.0,47.4,C2, 60 months,Debt consolidation,19.0,Not Verified,112xx,14590.1,6.0,36.0,433.0,50.8,16633.0,8961.0,0.0
28000.0,NY,125000.0,Individual,7.49,May-2000,2 years,Director of Product Development ,699.0,695.0,C,OWN,68476702,w,949.38,13.44,28000.0,0.0,6.0,0.0,0.0,debt_consolidation,22780.0,63.1,C3, 36 months,Debt consolidation,22.0,Source Verified,100xx,12486.3,4.0,22.0,187.0,63.4,10607.0,3797.0,1.0
21000.0,CA,225000.0,Individual,14.99,Sep-1999,1 year,Regional Vice President,684.0,680.0,A,MORTGAGE,68435586,w,632.42,5.32,21000.0,4.0,15.0,0.0,0.0,debt_consolidation,116937.0,94.4,A1, 36 months,Debt consolidation,28.0,Source Verified,954xx,13297.9,7.0,50.0,165.0,94.4,2019.0,53113.0,1.0
10000.0,TX,58500.0,Individual,23.71,Nov-2001,5 years,teacher,669.0,665.0,C,RENT,67929014,w,334.97,12.59,10000.0,1.0,8.0,0.0,0.0,debt_consolidation,5563.0,74.0,C2, 36 months,Debt consolidation,12.0,Not Verified,750xx,7208.15,5.0,21.0,169.0,96.0,1875.0,3178.0,6.0
12000.0,CA,100000.0,Individual,14.53,May-2000,6 years,Lead Sr Financial Analyst,729.0,725.0,B,MORTGAGE,68474900,w,378.76,8.49,12000.0,1.0,6.0,0.0,0.0,credit_card,30504.0,48.7,B1, 36 months,Credit card refinancing,11.0,Not Verified,951xx,6462.31,2.0,99.0,187.0,48.7,28035.0,123583.0,2.0
18000.0,NC,125000.0,Individual,14.15,Jul-2001,7 years,Information Security Officer,779.0,775.0,A,RENT,67890324,w,555.71,6.99,18000.0,2.0,11.0,0.0,0.0,debt_consolidation,16027.0,20.1,A3, 36 months,Debt consolidation,28.0,Not Verified,276xx,555.71,5.0,15.0,173.0,19.8,37551.0,6013.0,4.0
35000.0,FL,109626.0,Individual,32.82,Sep-1994,2 years,CFO,699.0,695.0,D,MORTGAGE,67839974,w,880.61,17.57,35000.0,5.0,18.0,0.0,0.0,debt_consolidation,24911.0,50.7,D4, 60 months,Debt consolidation,41.0,Source Verified,342xx,19366.04,5.0,25.0,172.0,19.4,19341.0,19120.0,3.0
17500.0,TX,165000.0,Individual,9.02,Aug-1990,10+ years,Manager - Instrumentation & Electrical,669.0,665.0,B,MORTGAGE,68112704,w,557.89,9.17,17500.0,3.0,9.0,0.0,0.0,debt_consolidation,9744.0,75.5,B2, 36 months,Debt consolidation,24.0,Not Verified,770xx,557.52,5.0,34.0,304.0,94.4,340.0,8920.0,0.0
4000.0,NY,20100.0,Individual,18.99,Feb-2010,8 years,Manager,674.0,670.0,D,RENT,68535480,w,141.8,16.59,4000.0,0.0,7.0,0.0,0.0,debt_consolidation,7850.0,56.9,D2, 36 months,Debt consolidation,7.0,Verified,112xx,1466.62,6.0,10.0,70.0,87.7,839.0,1121.0,4.0
12800.0,NY,62000.0,Individual,15.06,Aug-2000,8 years,Housing Inspector ,664.0,660.0,C,MORTGAGE,67799076,f,292.43,13.18,12800.0,2.0,11.0,1.0,1.0,debt_consolidation,9580.0,74.8,C3, 60 months,Debt consolidation,28.0,Source Verified,112xx,10481.93,7.0,1.0,181.0,89.9,760.0,16531.0,6.0
9600.0,FL,30000.0,Individual,5.4,May-2002,< 1 year,CEO,739.0,735.0,E,RENT,68614923,w,359.23,20.5,9600.0,0.0,6.0,0.0,0.0,small_business,6835.0,34.9,E4, 36 months,Business,11.0,Source Verified,334xx,358.78,2.0,19.0,163.0,36.7,11765.0,1139.0,2.0
15000.0,PA,89000.0,Individual,34.58,Aug-1997,< 1 year,Marketing Director,664.0,660.0,C,RENT,68606692,w,504.55,12.88,15000.0,1.0,27.0,1.0,1.0,debt_consolidation,32901.0,81.4,C2, 36 months,Debt consolidation,43.0,Verified,195xx,504.55,15.0,5.0,113.0,90.5,3088.0,3623.0,6.0
10000.0,MN,50000.0,Individual,15.89,Dec-2004,< 1 year,Manager,709.0,705.0,C,MORTGAGE,67819455,w,222.4,11.99,10000.0,4.0,15.0,0.0,0.0,other,16917.0,44.1,C1, 60 months,Other,35.0,Not Verified,554xx,222.4,6.0,22.0,132.0,40.9,14527.0,14650.0,2.0
8000.0,NJ,40000.0,Individual,14.34,Dec-1993,10+ years,Credit Mgr,744.0,740.0,A,RENT,67288925,w,245.16,6.49,8000.0,1.0,5.0,0.0,0.0,debt_consolidation,3779.0,28.8,A2, 36 months,Debt consolidation,17.0,Not Verified,070xx,3999.7,2.0,4.0,141.0,28.8,9321.0,2396.0,2.0
3000.0,TX,38000.0,Individual,4.26,Feb-2005,10+ years,Site Support Specialist,679.0,675.0,D,RENT,68132429,w,107.37,17.27,3000.0,0.0,7.0,0.0,0.0,credit_card,2303.0,27.1,D3, 36 months,Credit card refinancing,17.0,Source Verified,761xx,107.37,5.0,1.0,130.0,32.4,4797.0,329.0,7.0
16000.0,PA,220000.0,Individual,13.15,Aug-1995,2 years,Sr. Director of Billing,799.0,795.0,B,MORTGAGE,67809843,w,338.07,9.76,16000.0,1.0,10.0,0.0,0.0,debt_consolidation,37319.0,38.5,B3, 60 months,Debt consolidation,15.0,Source Verified,162xx,338.07,4.0,4.0,244.0,21.7,56352.0,17220.0,5.0
7000.0,CA,43200.0,Individual,4.06,Feb-2006,8 years,SUPERVISOR,684.0,680.0,D,RENT,67919762,w,244.07,15.41,7000.0,0.0,6.0,0.0,0.0,home_improvement,1460.0,26.1,D1, 36 months,Home improvement,8.0,Verified,928xx,3779.23,6.0,6.0,18.0,13.3,2600.0,243.0,7.0
20000.0,TX,95000.0,Individual,25.69,Aug-1995,9 years,CDS muwry,679.0,675.0,C,RENT,67899876,w,680.36,13.67,20000.0,1.0,16.0,0.0,0.0,debt_consolidation,36994.0,86.2,C4, 36 months,Debt consolidation,21.0,Not Verified,782xx,679.98,13.0,6.0,244.0,94.2,1557.0,3209.0,6.0
6500.0,OH,45000.0,Individual,28.43,Apr-2005,9 years,Master Technician ,704.0,700.0,A,MORTGAGE,67960039,w,203.36,7.89,6500.0,3.0,18.0,0.0,0.0,credit_card,9939.0,43.8,A5, 36 months,Credit card refinancing,39.0,Verified,436xx,1786.48,6.0,25.0,127.0,54.0,3360.0,10819.0,2.0
19125.0,CA,43500.0,Individual,4.39,Oct-1995,< 1 year,Associate,674.0,670.0,C,RENT,67949597,w,648.46,13.44,19125.0,0.0,4.0,1.0,0.0,credit_card,3276.0,64.2,C3, 36 months,Credit card refinancing,7.0,Not Verified,945xx,648.35,3.0,116.0,242.0,63.6,1055.0,819.0,0.0
16550.0,TX,46000.0,Individual,14.61,Sep-2000,3 years,Teacher,709.0,705.0,C,OWN,67859671,w,569.51,14.48,16550.0,0.0,19.0,0.0,0.0,debt_consolidation,6643.0,17.1,C5, 36 months,Debt consolidation,29.0,Not Verified,785xx,569.51,8.0,9.0,183.0,27.1,15967.0,635.0,13.0
4375.0,FL,25000.0,Individual,26.88,Jan-1994,5 years,Customer Service,724.0,720.0,D,RENT,68423352,w,153.32,15.77,4375.0,1.0,9.0,0.0,0.0,debt_consolidation,4612.0,30.7,D1, 36 months,Debt consolidation,14.0,Source Verified,331xx,153.32,5.0,4.0,245.0,33.7,8017.0,1782.0,6.0
31000.0,MD,80000.0,Individual,14.25,Feb-1995,5 years,Armed Securityhi,744.0,740.0,D,RENT,68132636,w,1120.26,17.97,31000.0,1.0,11.0,1.0,1.0,debt_consolidation,6263.0,18.4,D4, 36 months,Debt consolidation,24.0,Verified,209xx,1120.26,3.0,3.0,250.0,36.9,10593.0,3103.0,5.0
21000.0,VA,42000.0,Individual,18.44,Feb-2004,1 year,Asst Manager,729.0,725.0,D,RENT,67979515,w,504.12,15.41,21000.0,0.0,9.0,0.0,0.0,credit_card,8463.0,39.5,D1, 60 months,Credit card refinancing,22.0,Not Verified,236xx,20939.35,4.0,9.0,133.0,49.3,6645.0,4389.0,9.0
4900.0,FL,123000.0,Individual,25.6,Jan-1988,2 years,Project Manager ,689.0,685.0,C,MORTGAGE,68416651,w,166.15,13.44,4900.0,2.0,8.0,0.0,0.0,debt_consolidation,4792.0,64.8,C3, 36 months,Debt consolidation,16.0,Not Verified,347xx,1430.41,1.0,105.0,331.0,,,60195.0,3.0
10000.0,IN,42000.0,Individual,23.76,Aug-2008,< 1 year,Project coordinator ,664.0,660.0,C,MORTGAGE,67447708,w,332.1,11.99,10000.0,1.0,36.0,0.0,0.0,debt_consolidation,9864.0,57.7,C1, 36 months,Debt consolidation,50.0,Source Verified,462xx,987.37,8.0,7.0,79.0,97.8,160.0,7477.0,7.0
6600.0,MA,58000.0,Individual,24.79,Sep-2000,1 year,Executive Assistant,714.0,710.0,A,RENT,68485609,f,198.76,5.32,6600.0,0.0,14.0,0.0,0.0,credit_card,6611.0,58.5,A1, 36 months,Credit card refinancing,38.0,Not Verified,021xx,198.67,3.0,9.0,123.0,58.5,4689.0,13123.0,2.0
12000.0,MN,60000.0,Individual,21.86,Mar-1988,7 years,Quality Inspection,749.0,745.0,B,MORTGAGE,68414398,w,259.6,10.78,12000.0,4.0,7.0,0.0,0.0,debt_consolidation,17318.0,61.8,B4, 60 months,Debt consolidation,30.0,Not Verified,550xx,8090.99,4.0,29.0,333.0,37.8,10569.0,34022.0,2.0
7200.0,VA,276000.0,Individual,7.44,Aug-1997,2 years,Federal Sales Manager,684.0,680.0,C,MORTGAGE,68564464,w,244.13,13.44,7200.0,3.0,10.0,0.0,0.0,debt_consolidation,11498.0,76.0,C3, 36 months,Debt consolidation,25.0,Verified,201xx,1666.11,6.0,7.0,220.0,78.0,3063.0,62623.0,7.0
15000.0,KY,35000.0,Joint App,30.98,Sep-2000,,,694.0,690.0,B,MORTGAGE,68494549,w,489.52,10.78,15000.0,4.0,24.0,0.0,0.0,credit_card,26054.0,29.8,B4, 36 months,Credit card refinancing,38.0,Verified,410xx,5180.59,12.0,1.0,183.0,33.1,41557.0,6933.0,5.0
12000.0,NJ,60000.0,Individual,12.42,Sep-2004,10+ years,Maihandler,664.0,660.0,C,RENT,68503375,w,279.16,13.99,12000.0,0.0,16.0,0.0,0.0,debt_consolidation,1892.0,9.9,C4, 60 months,Debt consolidation,30.0,Verified,071xx,279.16,7.0,1.0,135.0,9.0,9558.0,830.0,9.0
35000.0,VA,160000.0,Individual,14.32,Jun-2000,3 years,Chief information officer,694.0,690.0,C,MORTGAGE,68423416,w,1162.34,11.99,35000.0,2.0,10.0,0.0,0.0,credit_card,75365.0,98.0,C1, 36 months,Credit card refinancing,19.0,Verified,201xx,462.2,7.0,87.0,186.0,98.0,1535.0,56093.0,1.0
10000.0,LA,75000.0,Individual,21.31,Jul-1999,3 years,Service mechanic ,674.0,670.0,D,MORTGAGE,68354757,w,354.5,16.59,10000.0,1.0,11.0,0.0,0.0,medical,8376.0,85.5,D2, 36 months,Medical expenses,24.0,Source Verified,701xx,3986.72,6.0,15.0,197.0,90.2,392.0,4365.0,5.0
20000.0,NC,50000.0,Individual,7.49,Dec-1996,10+ years,teacher,739.0,735.0,A,RENT,67879449,w,404.48,7.89,20000.0,0.0,18.0,0.0,0.0,credit_card,19041.0,53.5,A5, 60 months,Credit card refinancing,38.0,Not Verified,275xx,8060.1,2.0,13.0,228.0,53.5,16559.0,21532.0,5.0
23950.0,PA,160000.0,Individual,18.41,Feb-1996,3 years,SALES MANAGER,679.0,675.0,D,RENT,68366599,w,865.49,17.97,23950.0,7.0,14.0,1.0,1.0,credit_card,13883.0,59.0,D4, 36 months,Credit card refinancing,46.0,Verified,193xx,100.0,9.0,2.0,238.0,99.0,3833.0,10118.0,10.0
10000.0,NC,120000.0,Individual,9.42,Apr-2004,2 years,Senior Cost Manager,694.0,690.0,B,MORTGAGE,68072139,w,321.74,9.8,10000.0,2.0,9.0,0.0,0.0,home_improvement,11242.0,76.0,B3, 36 months,Home improvement,15.0,Not Verified,276xx,321.74,4.0,8.0,140.0,76.0,3558.0,29542.0,5.0
8000.0,MI,45000.0,Individual,21.23,Jan-1998,< 1 year,Counselor,674.0,670.0,B,MORTGAGE,68537564,w,261.08,10.78,8000.0,2.0,28.0,0.0,0.0,debt_consolidation,11141.0,35.5,B4, 36 months,Debt consolidation,69.0,Not Verified,482xx,252.27,11.0,4.0,215.0,79.5,1188.0,5926.0,7.0
4200.0,IL,45000.0,Individual,11.89,Dec-2002,5 years,police,794.0,790.0,B,RENT,67919725,w,132.36,8.38,4200.0,0.0,12.0,0.0,0.0,debt_consolidation,680.0,13.9,B1, 36 months,Debt consolidation,29.0,Source Verified,604xx,3120.88,1.0,14.0,156.0,21.9,2420.0,1873.0,6.0
2925.0,CO,50000.0,Individual,6.6,Sep-1999,2 years,General Manager,664.0,660.0,D,RENT,68494491,w,104.68,17.27,2925.0,3.0,6.0,1.0,1.0,debt_consolidation,1891.0,30.0,D3, 36 months,Debt consolidation,35.0,Not Verified,805xx,0.87,4.0,1.0,195.0,30.0,1575.0,2166.0,5.0
2500.0,KY,38000.0,Individual,19.11,Oct-1998,10+ years,disability adjudicator,679.0,675.0,C,RENT,68575689,w,84.77,13.44,2500.0,0.0,7.0,0.0,0.0,vacation,20107.0,76.5,C3, 36 months,Vacation,38.0,Verified,403xx,84.58,5.0,1.0,206.0,84.0,3721.0,2995.0,7.0
12000.0,VA,70000.0,Individual,24.86,Apr-2001,10+ years,Csr,699.0,695.0,C,RENT,67938890,w,408.22,13.67,12000.0,0.0,9.0,0.0,0.0,debt_consolidation,18887.0,69.0,C4, 36 months,Debt consolidation,26.0,Not Verified,246xx,408.22,5.0,19.0,176.0,96.0,5700.0,7675.0,2.0
8150.0,IL,42200.0,Individual,16.41,Sep-2000,< 1 year,Accounting Assistant,699.0,695.0,A,MORTGAGE,68338150,w,255.06,7.91,8150.0,0.0,11.0,0.0,0.0,credit_card,15010.0,54.2,A5, 36 months,,34.0,Verified,606xx,5271.16,3.0,45.0,183.0,63.3,8690.0,9108.0,0.0
6000.0,MN,25000.0,Individual,16.47,Sep-1990,10+ years,Parts Advisor,664.0,660.0,B,RENT,67665711,w,192.93,9.76,6000.0,1.0,6.0,1.0,1.0,debt_consolidation,10548.0,61.3,B3, 36 months,Debt consolidation,11.0,Source Verified,563xx,365.53,6.0,5.0,303.0,60.5,6636.0,1758.0,1.0
6000.0,TX,20000.0,Individual,30.19,Aug-2011,< 1 year,Patient care associate,689.0,685.0,B,RENT,68222480,w,195.81,10.78,6000.0,0.0,7.0,0.0,0.0,debt_consolidation,8554.0,68.4,B4, 36 months,Debt consolidation,10.0,Source Verified,782xx,2071.62,4.0,1.0,40.0,70.4,2431.0,4962.0,4.0
13200.0,NC,90000.0,Individual,30.61,Jun-1989,10+ years,RN Utilization Manager / Denials Manager,754.0,750.0,A,OWN,68303165,w,407.52,6.99,13200.0,2.0,15.0,0.0,0.0,debt_consolidation,39011.0,11.9,A3, 36 months,Debt consolidation,38.0,Not Verified,275xx,1504.76,7.0,42.0,318.0,13.6,99289.0,4204.0,1.0
5000.0,IL,60000.0,Individual,26.78,Aug-2006,10+ years,Business Liason,719.0,715.0,C,MORTGAGE,67979211,f,168.91,13.18,5000.0,2.0,16.0,1.0,0.0,debt_consolidation,775.0,9.1,C3, 36 months,Debt consolidation,32.0,Source Verified,626xx,4397.68,6.0,2.0,98.0,15.4,3975.0,6854.0,7.0
11000.0,MD,125000.0,Individual,27.87,Apr-1989,10+ years,Branch Chief,674.0,670.0,B,MORTGAGE,68496665,w,347.2,8.49,11000.0,4.0,9.0,0.0,0.0,debt_consolidation,58332.0,92.0,B1, 36 months,Debt consolidation,23.0,Verified,216xx,346.87,6.0,20.0,320.0,93.0,12480.0,36079.0,2.0
4600.0,TX,100000.0,Individual,20.7,Jul-2005,10+ years,Sheriff Drputy,669.0,665.0,D,MORTGAGE,67367540,w,165.32,17.57,4600.0,1.0,10.0,0.0,0.0,debt_consolidation,535.0,8.5,D4, 36 months,Debt consolidation,17.0,Source Verified,773xx,180.32,4.0,2.0,89.0,14.4,1627.0,34048.0,9.0
20000.0,TX,180000.0,Individual,25.1,Apr-1989,7 years,Nurse Manager,664.0,660.0,D,MORTGAGE,68595206,w,722.75,17.97,20000.0,2.0,13.0,0.0,0.0,debt_consolidation,59126.0,92.1,D4, 36 months,Debt consolidation,30.0,Not Verified,778xx,15283.34,7.0,3.0,320.0,99.0,529.0,23102.0,4.0
11200.0,AZ,53000.0,Individual,11.96,Jul-2012,10+ years,baker trainer supervisor,724.0,720.0,B,MORTGAGE,68232437,f,357.05,9.17,11200.0,2.0,15.0,0.0,0.0,debt_consolidation,14005.0,24.3,B2, 36 months,Debt consolidation,19.0,Not Verified,853xx,3782.76,14.0,8.0,41.0,25.7,36981.0,12203.0,10.0
7050.0,NY,40000.0,Individual,20.55,Feb-2009,8 years,Community Engagement Coordinator,709.0,705.0,A,RENT,68604334,w,220.63,7.91,7050.0,0.0,18.0,1.0,1.0,credit_card,11264.0,21.3,A5, 36 months,Credit card refinancing,22.0,Not Verified,120xx,1520.04,10.0,3.0,82.0,35.7,19365.0,905.0,6.0
16225.0,OR,63000.0,Individual,28.53,Sep-1989,4 years,Pipe fitter apprentice,684.0,680.0,F,RENT,68475384,w,458.61,23.13,16225.0,4.0,10.0,1.0,1.0,credit_card,6949.0,27.9,F2, 60 months,Credit card refinancing,35.0,Not Verified,973xx,11005.84,3.0,8.0,225.0,61.0,4451.0,3117.0,9.0
6000.0,TX,72000.0,Individual,17.08,Apr-1985,5 years,Engineering Manager,694.0,690.0,A,MORTGAGE,68506560,w,180.69,5.32,6000.0,5.0,11.0,0.0,0.0,debt_consolidation,23785.0,87.8,A1, 36 months,Debt consolidation,22.0,Source Verified,774xx,360.88,5.0,30.0,368.0,96.8,749.0,14976.0,2.0
5000.0,AZ,30000.0,Individual,4.72,Mar-1999,10+ years,Manager,674.0,670.0,B,RENT,67327983,w,160.87,9.8,5000.0,0.0,6.0,1.0,0.0,other,1710.0,28.0,B3, 36 months,Other,11.0,Source Verified,860xx,160.74,4.0,16.0,94.0,28.0,4390.0,5696.0,1.0
8000.0,RI,45000.0,Individual,15.15,Sep-2002,,,794.0,790.0,A,MORTGAGE,68436907,f,246.99,6.99,8000.0,1.0,12.0,0.0,0.0,home_improvement,5890.0,23.7,A3, 36 months,Home improvement,26.0,Not Verified,028xx,246.61,3.0,26.0,159.0,27.8,7004.0,28824.0,2.0
5600.0,MI,45000.0,Individual,29.52,Aug-1999,9 years,Quality Technician,679.0,675.0,B,OWN,67296950,w,182.39,10.64,5600.0,0.0,7.0,0.0,0.0,debt_consolidation,6552.0,82.9,B4, 36 months,Debt consolidation,13.0,Verified,491xx,3049.75,4.0,46.0,127.0,101.2,0.0,10533.0,0.0
8000.0,CA,25000.0,Individual,33.08,Sep-1993,,,669.0,665.0,E,RENT,68573141,w,303.38,21.48,8000.0,0.0,14.0,0.0,0.0,credit_card,6539.0,31.4,E5, 36 months,Credit card refinancing,22.0,Verified,958xx,303.38,11.0,0.0,102.0,30.4,11623.0,1118.0,15.0
7000.0,WA,40000.0,Individual,27.87,Apr-2007,4 years,NDT technician ,759.0,755.0,B,RENT,66432963,w,230.77,11.48,7000.0,0.0,11.0,0.0,0.0,debt_consolidation,4232.0,14.5,B5, 36 months,Debt consolidation,21.0,Verified,982xx,230.58,4.0,11.0,104.0,9.2,18707.0,3626.0,5.0
10000.0,CA,40000.0,Individual,20.24,Jun-2010,3 years,Sales,679.0,675.0,B,RENT,67799945,w,315.12,8.38,10000.0,0.0,17.0,0.0,0.0,credit_card,19124.0,31.8,B1, 36 months,Credit card refinancing,20.0,Source Verified,937xx,4220.33,14.0,8.0,59.0,35.6,31035.0,1323.0,6.0
32000.0,MI,80000.0,Individual,12.8,Mar-2000,7 years,Senior attorney coodinator,714.0,710.0,C,RENT,68092832,w,1106.95,14.85,32000.0,0.0,13.0,1.0,1.0,other,10343.0,30.2,C5, 36 months,Other,22.0,Verified,480xx,1106.95,5.0,7.0,77.0,30.2,23857.0,2584.0,6.0
32200.0,FL,106000.0,Individual,27.99,Dec-1989,9 years,manager,704.0,700.0,C,MORTGAGE,68029806,w,743.75,13.67,32200.0,3.0,17.0,0.0,0.0,debt_consolidation,120296.0,68.0,C4, 60 months,Debt consolidation,29.0,Verified,327xx,32240.35,12.0,9.0,312.0,93.2,3518.0,18839.0,3.0
23800.0,OH,59500.0,Individual,30.54,Oct-1994,< 1 year,Software Developer,749.0,745.0,E,RENT,67919717,w,617.26,18.99,23800.0,0.0,8.0,0.0,0.0,credit_card,8715.0,37.2,E3, 60 months,Credit card refinancing,10.0,Source Verified,451xx,22554.42,3.0,4.0,254.0,37.2,14685.0,10720.0,4.0
22400.0,MA,95000.0,Individual,15.37,Jul-2009,10+ years,Associate Director ,719.0,715.0,B,RENT,68162129,w,483.02,10.64,22400.0,2.0,8.0,0.0,0.0,credit_card,15537.0,43.8,B4, 60 months,Credit card refinancing,19.0,Not Verified,012xx,12458.67,4.0,12.0,77.0,43.8,19963.0,7384.0,4.0
20000.0,MI,63000.0,Individual,25.39,Jul-1989,,,699.0,695.0,D,MORTGAGE,68272775,f,483.93,15.77,20000.0,2.0,11.0,0.0,0.0,debt_consolidation,3010.0,23.7,D1, 60 months,Debt consolidation,32.0,Not Verified,485xx,483.93,2.0,0.0,317.0,0.0,7500.0,8474.0,6.0
5000.0,TX,79000.0,Individual,39.83,Dec-1994,10+ years,Computer Programmer,754.0,750.0,A,MORTGAGE,68604513,w,156.48,7.91,5000.0,2.0,13.0,0.0,0.0,debt_consolidation,12885.0,21.9,A5, 36 months,Debt consolidation,39.0,Verified,777xx,156.25,6.0,24.0,252.0,16.7,38153.0,15811.0,4.0
35000.0,WA,107000.0,Individual,29.89,Nov-1995,3 years,Nurse Administrator,679.0,675.0,E,RENT,68495116,w,937.06,20.5,35000.0,2.0,23.0,0.0,0.0,credit_card,30788.0,61.0,E4, 60 months,Credit card refinancing,35.0,Verified,986xx,33139.23,11.0,1.0,241.0,87.0,5480.0,13518.0,12.0
1000.0,VA,72000.0,Individual,14.03,Oct-2003,4 years,Contract Processor,674.0,670.0,C,RENT,67899940,w,33.5,12.59,1000.0,0.0,7.0,0.0,0.0,debt_consolidation,22754.0,74.4,C2, 36 months,Debt consolidation,9.0,Source Verified,201xx,274.62,4.0,2.0,146.0,81.0,5346.0,4756.0,2.0
2000.0,VA,34435.0,Individual,9.27,Aug-2000,5 years,Teacher,689.0,685.0,D,OWN,68434199,w,70.9,16.59,2000.0,0.0,3.0,0.0,0.0,other,390.0,97.5,D2, 36 months,Other,26.0,Not Verified,246xx,969.87,1.0,5.0,184.0,,,14623.0,1.0
8000.0,IL,50000.0,Individual,12.77,Sep-2011,6 years,Flight controller,684.0,680.0,C,OWN,68593620,w,269.09,12.88,8000.0,0.0,9.0,0.0,0.0,debt_consolidation,9727.0,45.6,C2, 36 months,Debt consolidation,12.0,Source Verified,622xx,6354.49,6.0,8.0,46.0,73.0,2215.0,2301.0,3.0
5000.0,MI,61000.0,Individual,30.53,May-2001,10+ years,Administration,714.0,710.0,A,MORTGAGE,68376320,w,154.37,6.99,5000.0,3.0,15.0,0.0,0.0,debt_consolidation,11513.0,29.5,A3, 36 months,Debt consolidation,44.0,Source Verified,483xx,2034.43,7.0,1.0,175.0,31.1,15840.0,11644.0,7.0
24000.0,VA,250000.0,Individual,18.43,Jun-1994,10+ years,Attorney,719.0,715.0,A,MORTGAGE,68384483,w,722.76,5.32,24000.0,4.0,30.0,0.0,0.0,debt_consolidation,42325.0,28.1,A1, 36 months,Debt consolidation,54.0,Verified,201xx,9157.07,14.0,5.0,258.0,21.7,86811.0,17339.0,8.0
12000.0,OH,48500.0,Individual,28.95,Oct-2001,6 years,Purchasing Manager,679.0,675.0,B,MORTGAGE,68172886,w,386.09,9.8,12000.0,1.0,10.0,1.0,1.0,credit_card,4748.0,54.0,B3, 36 months,Credit card refinancing,27.0,Source Verified,453xx,385.69,4.0,12.0,168.0,84.0,2400.0,14608.0,9.0
5000.0,NY,53000.0,Individual,23.2,Apr-1994,10+ years,mailhandler,674.0,670.0,B,RENT,67889575,f,164.22,11.22,5000.0,0.0,8.0,0.0,0.0,major_purchase,13832.0,72.0,B5, 36 months,Major purchase,28.0,Verified,112xx,2.47,4.0,8.0,260.0,83.1,2740.0,3893.0,6.0
6000.0,OK,45000.0,Individual,15.2,Dec-2004,< 1 year,legal secretary,764.0,760.0,B,RENT,68385574,w,193.05,9.8,6000.0,0.0,14.0,0.0,0.0,debt_consolidation,4939.0,10.3,B3, 36 months,Debt consolidation,19.0,Verified,731xx,192.64,7.0,1.0,120.0,9.5,34924.0,1886.0,10.0
10000.0,CA,30000.0,Individual,20.92,Nov-1989,,,709.0,705.0,C,RENT,67256413,w,332.1,11.99,10000.0,0.0,6.0,1.0,1.0,small_business,6777.0,52.5,C1, 36 months,Business,10.0,Source Verified,926xx,331.9,4.0,17.0,313.0,28.2,4454.0,2025.0,3.0
8650.0,IN,55000.0,Individual,25.49,Mar-2005,8 years,Program Coordinator ,679.0,675.0,E,RENT,68495092,w,320.99,19.89,8650.0,0.0,18.0,1.0,1.0,debt_consolidation,9568.0,46.0,E3, 36 months,Debt consolidation,19.0,Verified,462xx,8251.42,17.0,0.0,95.0,45.0,1375.0,1051.0,17.0
6000.0,MI,59500.0,Individual,16.42,Mar-1994,2 years,Loan Officer ,689.0,685.0,B,MORTGAGE,67478173,w,197.8,11.48,6000.0,0.0,13.0,2.0,1.0,credit_card,9043.0,51.1,B5, 36 months,Credit card refinancing,24.0,Source Verified,480xx,197.8,6.0,3.0,261.0,68.2,3336.0,4125.0,7.0
28000.0,CA,143500.0,Individual,4.07,Jan-1994,< 1 year,Consultant,664.0,660.0,C,MORTGAGE,66290529,w,941.82,12.88,28000.0,5.0,11.0,2.0,2.0,major_purchase,7537.0,25.5,C2, 36 months,Major purchase,40.0,Not Verified,920xx,941.52,3.0,1.0,263.0,24.7,19352.0,2179.0,3.0
